interaction_id,mission_id,profile_id,group_id,mission_domain,mission_complexity_level,mission_duration_days,time_to_deadline_days,is_remote,mission_budget_min,mission_budget_max,profile_experience_level,profile_expected_rate,n_previous_missions_total,n_previous_missions_same_domain,profile_acceptance_rate,profile_completion_rate,profile_avg_response_time_min,profile_rating_mean,same_country,same_region,language_match_score,profile_remote_ok,budget_fit_ratio,skill_overlap_jaccard,embedding_similarity,good_match_label
5243,287,887,287,education,1,82,12,1,305,876,2,1658,37,1,0.5210058072286208,0.5477519477024032,625,4.399136870393789,0,1,0.5,0,0.5283474065138721,0.024046436748184796,0.0,1
5244,133,551,133,education,2,72,5,1,1532,1691,0,1585,11,5,0.9247328458999177,0.9395842893052692,473,3.6627101658041785,1,1,0.0,1,1.0668769716088329,0.02526850013980203,0.14480201112026175,1
5245,435,865,435,data,2,29,8,0,509,1100,2,56,37,1,0.5458291937601238,0.7528869038693025,339,3.6951381422252276,1,1,0.0,1,19.642857142857142,0.4243707475080979,0.3495084985709783,0
5246,233,1657,233,education,3,88,42,1,1369,2604,2,818,20,6,0.3346236089441196,0.047139927138854065,387,3.907246310386735,1,1,0.5,0,3.1833740831295843,0.47020318095876296,0.4130140729567913,1
5247,5,1829,5,data,1,12,36,1,1424,1525,0,181,46,16,0.2465805280797264,0.18519787201108898,1408,4.386719744076153,0,0,0.0,1,8.425414364640885,0.14921215182662106,0.23052997857145865,0
5248,112,1368,112,sante,2,21,8,1,1538,3601,1,569,43,28,0.8007285593054033,0.6814023327239921,398,3.2372434507850842,0,0,0.5,1,6.328646748681898,0.2992419893145564,0.22941028373040834,1
5249,171,972,171,education,3,57,46,0,1276,1750,1,379,40,12,0.8861450870177845,0.8898040474972103,1418,3.931275441447925,0,1,0.5,1,4.617414248021108,0.32354904991522165,0.3016435346524536,0
5250,14,1291,14,sante,3,29,20,1,1486,1952,2,1645,4,1,0.8348527125302225,0.7007520427444491,958,3.6589001408153843,0,1,1.0,1,1.1866261398176292,0.8673574563795378,0.603588343790863,1
5251,159,1354,159,marketing,1,35,51,1,1352,2389,1,575,13,7,0.14665332097079997,0.05580423840681327,1368,3.4905085790020403,0,1,1.0,0,4.154782608695652,0.041473457510382505,0.009213580782031203,0
5252,270,1535,270,marketing,2,5,12,1,1966,2999,0,1280,6,4,0.10556517891890982,0.17678365172156552,307,3.20568749381478,0,0,1.0,1,2.34296875,0.13133766126640062,0.19076682494513442,1
5253,447,290,447,agriculture,3,85,9,1,674,792,0,1328,43,8,0.12578635535397864,0.031017154414914788,278,4.121914701052543,1,1,0.0,0,0.5963855421686747,0.4887064434869824,0.4260663117466947,1
5254,325,151,325,environnement,2,78,47,1,895,2697,0,1627,20,8,0.4761004587670502,0.4294280441951468,65,3.5144871889724527,0,0,0.5,1,1.6576521204671173,0.04385213080520972,0.09978009286122626,0
5255,47,692,47,data,2,22,41,0,1468,2725,0,1612,27,7,0.5104696654214079,0.6880605340051831,194,3.7364578122458942,0,0,1.0,0,1.6904466501240696,0.3732843912744535,0.37166860923259243,1
5256,209,520,209,agriculture,2,26,14,0,869,2370,1,1264,2,0,0.9520305058577333,0.9659489852538895,261,3.5469030392603367,0,1,1.0,0,1.875,0.38049491997893065,0.48927838242940486,1
5257,385,1230,385,education,3,35,37,0,1606,2134,0,1046,20,6,0.7470800889310658,0.5244366208005897,84,3.9653776133674676,1,1,0.5,1,2.040152963671128,0.5738940796102111,0.5003960254847897,1
5258,185,1044,185,data,1,38,21,1,1277,4204,1,187,17,8,0.28537447728995946,0.2326078723827719,334,4.113948368250853,1,1,1.0,0,22.481283422459892,0.5924707438887029,0.5683157505903443,1
5259,282,1837,282,data,2,67,20,0,1521,2243,2,805,41,5,0.5251476913419861,0.46021919962653923,297,4.4231670420856775,0,0,0.0,1,2.7863354037267083,1.0,0.8530344782677564,1
5260,493,1555,493,sante,1,3,17,1,774,1237,1,245,21,2,0.7035276451933636,1.0,95,3.1411904086306754,0,1,1.0,1,5.048979591836734,0.32479286116679446,0.3155853207040183,1
5261,69,296,69,education,2,31,55,0,340,2617,2,209,38,12,0.6657266815727806,0.49520870791472493,863,4.4607809988680724,0,1,1.0,0,12.52153110047847,0.025065433327968123,0.0,0
5262,239,1699,239,agriculture,3,27,0,0,1771,3792,2,293,2,0,0.8197492981348952,0.8302121407684181,1413,3.637332761121703,0,1,0.0,1,12.941979522184301,0.16638036716407428,0.26239210690582704,0
5263,305,1542,305,marketing,3,55,7,1,281,396,0,1553,2,1,0.04956812077470496,0.0,550,3.366539287181563,0,1,1.0,1,0.2549903412749517,0.28529732611248426,0.22282380250218597,1
5264,400,765,400,agriculture,2,27,20,1,1457,4235,1,1988,32,10,0.6357231545365691,0.6826643550100634,585,4.114760536751512,1,1,0.0,1,2.130281690140845,0.023471905352170724,0.0,1
5265,419,116,419,agriculture,1,78,27,0,239,467,1,1120,7,5,0.4360526211095247,0.3866983165890248,1006,2.6668452340920306,1,1,0.0,1,0.41696428571428573,0.022258399383679517,0.0,1
5266,144,1588,144,data,2,77,36,1,1157,2657,2,1927,21,8,0.21707097477722626,0.3327780537597962,245,2.3506013114941364,0,0,1.0,0,1.3788271925272444,0.1944138334344604,0.19713028770112975,0
5267,234,387,234,sante,3,68,52,0,58,2860,0,1106,3,2,0.635376650632306,0.7186392880717146,458,4.568284566142283,0,1,0.0,0,2.5858951175406872,0.23240683444895247,0.4312583128461549,1
5268,416,441,416,sante,2,71,31,0,854,1134,0,1543,12,7,0.30400311552335624,0.41961292564129443,807,4.245765839053183,1,1,0.0,0,0.7349319507453014,0.34850662272945215,0.0,0
5269,420,941,420,marketing,2,43,32,0,603,2463,2,1970,17,1,0.6596727064118622,0.6219844619178101,830,2.666759901185915,0,1,0.5,0,1.250253807106599,0.5597145897100608,0.5549323542196195,0
5270,412,165,412,agriculture,1,51,54,0,1973,4886,2,854,20,6,0.10774975037224943,0.4308794853757899,298,3.6618767885741237,0,1,1.0,0,5.721311475409836,0.8347061595470784,0.9521451336896637,1
5271,334,799,334,sante,1,73,4,1,1704,3700,1,552,10,1,0.9401350189632256,1.0,47,3.118789225584856,0,0,0.0,0,6.702898550724638,0.028854347031388283,0.0,1
5272,134,494,134,marketing,2,69,53,0,208,2501,0,589,44,31,0.4387250683868097,0.2903218101199912,141,1.920751787999611,0,0,0.5,1,4.246179966044143,0.3240261740166611,0.37672584539872117,1
5273,185,106,185,data,1,38,21,1,1277,4204,1,208,18,0,0.284552998863006,0.2428834029752645,1244,1.8479730369358793,1,1,0.5,1,20.21153846153846,0.21477746866625375,0.3325150202823443,1
5274,328,1807,328,education,3,8,60,0,461,2132,1,1236,20,11,0.6108082043260515,0.2560759329113833,117,3.5754703083770116,1,1,0.5,1,1.7249190938511327,0.5406621456405086,0.513044696864461,1
5275,128,522,128,sante,2,58,35,1,1821,2570,2,1765,45,13,0.749430390220571,0.6599683789589312,1166,3.0632543964519643,0,0,0.5,1,1.4560906515580736,0.25889884136592584,0.19364181067443076,0
5276,342,1089,342,agriculture,2,13,5,0,646,2153,0,121,24,10,0.867117779215548,1.0,907,3.771140573377332,0,1,0.5,0,17.793388429752067,0.19307845232080714,0.2866197660936074,1
5277,258,1634,258,education,2,50,37,1,431,2095,0,864,28,7,0.14145742095417624,0.0,783,3.8459929684981535,0,1,0.0,0,2.4247685185185186,0.4343281540203702,0.4838652723052135,1
5278,222,963,222,data,3,50,45,0,543,2311,2,239,13,7,0.9631822977458351,0.9070047518004141,292,3.2305593689278798,0,0,0.0,0,9.669456066945607,0.8959517688684336,0.8897148313306689,1
5279,178,586,178,education,1,18,25,0,627,2946,1,728,42,12,0.6838995770678498,0.7039250603988596,495,1.844126046424018,0,0,0.5,1,4.0467032967032965,0.3330594478966872,0.3941842233067873,1
5280,387,1487,387,education,1,51,39,1,1559,1854,0,1040,33,16,0.9547226038008574,1.0,957,4.225111978312339,0,0,0.5,0,1.7826923076923078,0.09124044926799903,0.18727362120259838,1
5281,233,1385,233,education,3,88,42,1,1369,2604,0,889,26,9,0.33364289028713,0.3379301557195467,894,3.522129768400422,0,0,1.0,0,2.9291338582677167,0.2251156243723195,0.21981362699976822,1
5282,154,21,154,agriculture,3,82,36,1,1596,3167,0,944,27,4,0.16989517903018025,0.2072258405451488,570,3.108954947663131,1,1,0.0,0,3.354872881355932,0.6278544360921685,0.6584002145842582,1
5283,192,1639,192,marketing,3,26,54,0,1378,3276,0,230,34,16,0.9120412788358667,0.7307300231217682,836,4.164109555070478,0,0,0.0,0,14.243478260869566,0.4529272797450277,0.5051740517616271,1
5284,243,237,243,education,2,87,27,0,1800,4619,2,138,45,33,0.8208413768144633,0.5976728872682106,332,3.2791124181707367,0,0,0.0,1,33.471014492753625,0.14734899767954668,0.10116222260579785,1
5285,309,1476,309,agriculture,2,38,5,0,96,1676,1,88,22,17,0.024415486348026816,0.0,806,2.659774940564495,0,1,0.0,1,19.045454545454547,0.07230945651437726,0.1911066634168359,0
5286,496,200,496,data,2,39,0,0,1086,2124,0,817,0,0,0.8090638551047372,0.6914541894830626,645,5.0,0,0,0.0,1,2.5997552019583843,0.35370721847345776,0.25061654628515195,0
5287,171,132,171,education,3,57,46,0,1276,1750,2,1449,41,29,0.10656797019076225,0.28647149098301955,38,3.2817917909314223,1,1,0.5,1,1.2077294685990339,0.3476577928329249,0.3345327809239245,0
5288,90,244,90,sante,3,13,1,0,961,3694,0,1558,0,0,0.3376535588788737,0.5334644883980135,805,2.975312104667254,0,1,0.0,0,2.3709884467265727,0.18947854170058484,0.2662290329579049,1
5289,489,1482,489,sante,1,10,12,1,912,2186,0,1454,25,7,0.62406310124067,0.39179587338202365,1280,3.654114081960259,0,0,0.0,1,1.5034387895460797,0.577410706765754,0.4717677869468564,1
5290,74,907,74,education,1,48,49,0,1575,2599,0,1801,5,1,0.6775230918402433,0.6910213622065682,1205,3.8563842702929314,0,0,0.0,1,1.4430871737923376,0.9813127863468334,1.0,1
5291,452,1204,452,environnement,1,4,37,1,157,854,2,1560,50,14,0.17839030965367542,0.0266200140918873,883,2.8318482071169937,0,0,0.5,0,0.5474358974358975,0.5558363319843082,0.5748657286593174,1
5292,72,562,72,agriculture,2,19,22,1,988,3522,1,1001,36,7,0.5185932856859061,0.4854094380882443,116,3.55976779179267,0,0,0.5,1,3.5184815184815186,0.18035740998508454,0.3128752799715646,1
5293,182,240,182,education,1,84,0,0,430,574,0,211,33,9,0.4010756094263903,0.8304151460190685,385,4.747936721528255,0,1,1.0,1,2.720379146919431,0.33108183556653115,0.39236033159600253,1
5294,500,1572,500,data,2,76,17,1,926,2510,2,791,49,25,0.9933346955105418,0.6798821838722512,476,2.940856647005885,0,0,1.0,1,3.173198482932996,0.24811243731632346,0.2318348889415403,1
5295,83,1666,83,education,1,87,31,0,589,1248,1,843,4,2,0.6554077995845652,0.8301570906739929,1127,3.24281097762848,0,1,1.0,0,1.480427046263345,0.2479700110772778,0.27113050021227175,0
5296,80,1679,80,sante,1,76,36,0,924,1203,1,1265,15,4,0.5070462129669179,0.5429164423167235,659,4.567778368212213,0,0,0.5,0,0.9509881422924901,0.028660393175145626,0.05541267913036772,1
5297,305,130,305,marketing,3,55,7,1,281,396,1,161,19,6,0.38314887235958706,0.42391195008955795,1237,2.457867268196024,1,1,0.0,1,2.459627329192547,0.13178183261638235,0.3341097048052829,1
5298,96,1850,96,agriculture,3,8,10,1,1515,2420,0,1371,43,1,0.05817756717299272,0.08035815589201359,524,2.8191371616137095,0,1,0.0,1,1.7651349380014587,1.0,1.0,1
5299,13,1084,13,sante,3,23,45,0,138,567,1,1509,19,3,0.7086302648851405,0.6074392438371062,1319,2.8969240911551126,0,0,1.0,1,0.3757455268389662,0.5099131808092084,0.4961137813800022,1
5300,348,393,348,environnement,1,64,33,1,300,1411,0,452,31,11,0.5762843206987531,0.3997235948512168,415,3.1098071102119427,0,0,0.5,1,3.1216814159292037,0.06305880593125995,0.04351190212395241,1
5301,480,398,480,education,2,38,48,0,1569,2063,0,827,35,21,0.3965038467246972,0.13948283044685217,1066,2.965026299210466,0,1,0.0,1,2.494558645707376,0.6108888286158403,0.6297744247650526,1
5302,380,1006,380,agriculture,2,49,6,1,820,995,2,512,9,5,0.11991353084706802,0.1297327371808138,886,3.2892360747136165,0,0,0.0,0,1.943359375,0.061227461784643555,0.0,1
5303,483,1208,483,agriculture,2,27,3,0,1601,3630,2,441,29,9,0.6454825098577557,0.2957106818022945,165,3.504466459896184,0,0,1.0,1,8.231292517006803,0.9832808403597246,0.9450044222127669,1
5304,264,98,264,environnement,3,75,36,1,1730,3658,0,774,26,11,0.970432917090323,0.8223946328777253,137,4.61821381424509,0,1,0.5,0,4.72609819121447,0.7438937434408175,0.6426802321653268,1
5305,308,993,308,marketing,1,22,29,0,313,821,2,420,47,5,0.5609189114996354,0.4544753483855176,420,4.856967879638242,0,0,1.0,1,1.9547619047619047,0.4575745272425842,0.36942808042617864,1
5306,492,480,492,environnement,2,45,26,0,1289,3562,1,1269,43,27,0.8961449011441202,0.908947733786872,601,2.3676692558149295,1,1,0.5,1,2.8069345941686366,0.0034974868577427043,0.08390750331374339,0
5307,252,1836,252,data,1,38,54,1,1506,3911,2,1841,2,0,0.8611124468976891,1.0,1385,3.2058265732771676,0,1,1.0,1,2.124388919065725,0.4294635511626793,0.4320906665579497,0
5308,20,1231,20,data,2,11,28,0,1503,4272,0,571,44,2,0.06175504723733516,0.1327247951862484,1363,2.535745055996989,0,0,0.5,1,7.481611208406305,0.5318344648001916,0.45764880367733896,1
5309,120,744,120,education,1,45,60,1,1740,2045,0,1927,42,24,0.8185488820337248,0.8629325742121116,1357,3.291756266260568,0,0,1.0,1,1.0612350804359107,0.6268838846858622,0.6118557717332865,1
5310,311,845,311,marketing,1,48,14,0,1051,1776,2,687,6,3,0.21444250177846536,0.22455404220575406,206,3.7374329083893505,1,1,0.5,1,2.5851528384279474,0.5204369631595895,0.49583169230161445,1
5311,429,1675,429,education,2,25,11,1,1570,3574,1,760,13,4,0.0052601232837330425,0.0,813,3.482931653394233,0,1,1.0,1,4.7026315789473685,0.5507212868029906,0.5559905117090391,1
5312,304,1382,304,environnement,3,81,15,1,584,698,2,283,1,0,0.19246936927002722,0.2187221300724678,1115,4.362413792503228,0,1,0.5,1,2.4664310954063606,0.3215040900203395,0.170793656390496,1
5313,203,775,203,data,1,89,41,0,1550,2337,0,547,39,21,0.14952700881469905,0.1885473199549017,1336,2.654244930411795,0,1,0.0,0,4.272394881170018,0.17071723051354923,0.061591113045715545,0
5314,161,1679,161,environnement,1,53,37,1,281,1975,1,1265,15,4,0.5070462129669179,0.5429164423167235,659,4.567778368212213,0,0,1.0,0,1.5612648221343874,0.337688489444015,0.19354242588925238,1
5315,342,1244,342,agriculture,2,13,5,0,646,2153,2,1418,37,7,0.6450818265671943,0.6909391170256196,666,3.3787999216935574,0,0,1.0,0,1.5183356840620592,0.786352006567507,0.6963925968572713,1
5316,450,120,450,agriculture,1,10,19,0,1016,1581,0,1940,20,11,0.3123698046995881,0.10771109864319153,635,3.851323265771191,0,0,0.5,0,0.8149484536082474,1.0,0.9277277992992342,1
5317,140,1262,140,data,3,49,16,0,1013,2891,0,943,25,2,0.8784146664451715,0.9084380297084503,1347,3.231196300958635,0,0,0.5,0,3.065747613997879,0.32617904788524776,0.22272442253121133,1
5318,277,1878,277,data,2,60,20,0,189,1809,0,1275,10,6,0.038890745998643395,0.0,1312,3.6553858101747028,0,1,0.0,1,1.4188235294117648,1.0,1.0,1
5319,214,1727,214,data,3,79,44,0,1930,2640,1,766,45,8,0.45361805420063817,0.5908786673258515,1349,3.2960844794173267,0,0,0.0,1,3.446475195822454,0.3659821232433567,0.5499770020154771,1
5320,124,85,124,data,2,22,1,1,1246,2596,1,1852,20,2,0.6558125382591552,0.6113471372469506,801,4.270006604841205,0,0,0.5,0,1.4017278617710582,0.1730443480899669,0.25560251083169405,0
5321,203,1764,203,data,1,89,41,0,1550,2337,0,1963,1,0,0.14824217695359299,0.19630904167131868,141,3.2372713622495737,0,1,1.0,0,1.1905247070809986,0.30007783586090825,0.2435379228426317,0
5322,45,1964,45,education,3,64,14,0,418,577,0,1790,45,35,0.2459338805124469,0.0,313,4.241769446144902,0,0,0.5,1,0.3223463687150838,0.5279347988346983,0.5489535290198111,1
5323,266,326,266,marketing,3,4,57,0,1302,2556,1,671,29,4,0.003026989875741126,0.0,470,4.208903873411091,0,0,1.0,0,3.8092399403874815,0.2297237702193191,0.2230824728362904,0
5324,54,1276,54,data,1,87,37,1,747,2899,0,288,48,1,0.3530148293123191,0.4462551859401364,1257,3.3195054885508832,0,1,0.5,1,10.065972222222221,0.20479910169789603,0.14391708333119857,0
5325,238,1511,238,data,2,12,6,0,1988,3597,1,1398,2,0,0.2712968983283689,0.2419305784847714,381,4.3526233462776425,0,1,0.5,0,2.572961373390558,1.0,1.0,1
5326,449,87,449,marketing,3,67,0,1,1230,4141,0,253,23,17,0.6969705290502416,0.6983710367317119,898,4.171015856544142,0,1,0.5,1,16.367588932806324,0.20043658353349963,0.4011578927433352,1
5327,73,1656,73,data,1,69,44,0,518,2600,0,805,7,4,0.5994533631490071,0.7844356741269259,1105,2.527779820396225,0,1,0.5,0,3.229813664596273,0.5157006460292787,0.3686997147049087,1
5328,126,788,126,marketing,1,76,60,0,1785,4026,0,1568,37,19,0.13714453905553325,0.06420498175132265,488,3.7687200630851514,0,1,0.0,0,2.5676020408163267,0.1069684320933274,0.25099515733719296,0
5329,361,599,361,environnement,3,8,45,1,1969,3622,2,1752,20,6,0.07083179663733918,0.04295289131371027,137,4.344749575064021,0,1,0.5,1,2.067351598173516,0.4750349772464491,0.4159368581093117,1
5330,454,517,454,education,2,23,28,0,729,2147,1,1595,45,33,0.06152690381254433,0.0,974,3.5002393223547914,1,1,0.5,1,1.3460815047021943,0.3691809902065767,0.3429491779394843,1
5331,478,1012,478,education,2,36,20,0,1086,4048,0,186,37,20,0.8529279310194022,0.8102374378966319,1210,3.2618126303688375,0,0,1.0,0,21.763440860215052,0.07211794724335518,0.10038570495799626,0
5332,61,1598,61,environnement,2,70,17,1,534,785,2,341,19,5,0.4760505953667302,0.5014358927654318,863,3.451578669387387,0,0,0.5,1,2.302052785923754,0.03836709935797161,0.19313286016975117,0
5333,120,1644,120,education,1,45,60,1,1740,2045,2,517,29,2,0.6088023698406829,0.6330242843875402,832,3.6449140897958725,0,0,0.5,1,3.955512572533849,0.17898437671091685,0.20710930637199387,0
5334,492,451,492,environnement,2,45,26,0,1289,3562,2,1497,35,26,0.4757886050575182,0.4621484446919061,868,3.508183284665408,0,1,0.5,1,2.379425517702071,0.3944736064905278,0.4357193485569944,0
5335,253,1654,253,agriculture,1,7,38,0,354,3237,1,860,40,21,0.5629967798516162,0.6998007298411938,147,2.9982251770422277,0,1,1.0,1,3.763953488372093,0.8160682362306703,0.9014049257080928,1
5336,417,1653,417,environnement,2,58,17,1,1250,1496,0,1839,46,6,0.5628728610344788,0.7841312681191204,273,4.25136097409144,0,0,1.0,0,0.8134855899945622,0.16269141440105012,0.26380551761231613,1
5337,8,123,8,sante,1,46,29,0,878,3322,2,1375,44,25,0.09045840993687126,0.2515639731350134,655,4.170122862438841,1,1,0.5,1,2.416,0.949118418043372,1.0,1
5338,59,625,59,sante,3,39,60,0,808,1353,1,182,6,1,0.49663902306619523,0.28357994458311186,629,3.452397930695758,0,1,1.0,1,7.434065934065934,0.571532870925889,0.6732670505826928,1
5339,103,31,103,sante,3,83,50,0,78,585,1,1773,41,19,0.5768614980705188,0.40974970879051065,670,4.104553600885223,0,1,0.5,0,0.3299492385786802,0.07311163925389338,0.013322566939937913,0
5340,44,1979,44,data,1,34,34,1,1082,3416,0,955,24,2,0.25025122072346895,0.24183049891201766,467,3.771038848992556,1,1,1.0,1,3.5769633507853404,0.9867487870798463,0.813300692256957,1
5341,446,945,446,marketing,1,4,7,1,1438,3650,0,290,18,11,0.9372392903140796,1.0,120,2.3320558218487766,1,1,0.5,1,12.586206896551724,0.547441292674842,0.7299411055632878,1
5342,402,541,402,sante,1,22,32,1,1839,4697,1,1417,13,1,0.9253308587989965,0.8697251683658831,1085,2.907242616707177,0,0,0.5,0,3.3147494707127736,0.3246602757439477,0.2208917578621305,1
5343,196,1789,196,education,1,58,41,1,392,2334,1,154,46,7,0.7728689613478019,0.7244677807289437,364,3.567416357125107,0,1,1.0,1,15.155844155844155,0.5785117680391603,0.5251272027370609,1
5344,40,1370,40,marketing,1,75,37,0,435,2925,0,1950,1,0,0.8129467446270534,0.5714690671272626,1076,2.3794166975296114,0,0,0.0,0,1.5,0.35873674771635566,0.3255840162002288,1
5345,54,1881,54,data,1,87,37,1,747,2899,0,1316,49,9,0.591638854579764,0.8411884091229498,738,3.323590379691854,0,1,0.0,0,2.202887537993921,1.0,0.9496111186639609,1
5346,132,1601,132,marketing,1,61,54,1,948,2608,1,399,49,20,0.8488329397889457,0.7988819811851822,1279,4.016010290850049,0,1,1.0,1,6.5363408521303255,0.47476801716283334,0.40215329464655475,1
5347,364,1911,364,environnement,3,19,22,0,1649,3499,0,1082,41,3,0.8935881406825845,0.9364895256555013,401,2.707142363964259,0,0,0.5,0,3.233826247689464,0.11983414912273965,0.16619262149633493,0
5348,401,433,401,environnement,1,77,32,0,1637,3216,2,795,46,32,0.28284985703093446,0.17219099281250172,487,4.478579169108828,0,1,0.5,0,4.0452830188679245,0.3361152634178154,0.38353812174116664,1
5349,270,409,270,marketing,2,5,12,1,1966,2999,0,1273,44,30,0.6471875368151602,0.668492191165331,1165,3.7056624925316584,0,0,0.0,0,2.3558523173605654,0.9685580573420548,1.0,0
5350,454,152,454,education,2,23,28,0,729,2147,1,777,23,9,0.8975484384654047,0.9668121092038864,844,2.378351313141185,1,1,0.0,0,2.763191763191763,0.07208859900820341,0.12780858537698145,1
5351,465,686,465,education,3,77,49,0,751,1390,2,517,44,4,0.5305558071848376,0.5473190118010566,1064,3.2262007339394803,0,1,0.5,1,2.6885880077369437,0.8733070789249266,0.8316389201510251,1
5352,384,1103,384,agriculture,1,81,51,0,1830,3221,0,165,28,10,0.6671506785526209,0.6499383672990865,289,3.815359949191496,0,1,0.0,1,19.52121212121212,0.4624070224594603,0.4205744276897101,1
5353,40,1131,40,marketing,1,75,37,0,435,2925,0,657,50,3,0.2404900817061728,0.4152705554753077,884,2.6562228049622028,1,1,0.5,1,4.4520547945205475,0.02442373974166931,0.13634307017506087,1
5354,445,1355,445,marketing,1,13,23,1,1839,2273,2,509,28,15,0.4625264515730515,0.654642448994527,70,3.125262759592196,0,0,0.5,1,4.465618860510806,0.24809520435795288,0.19595668677398953,1
5355,455,1467,455,marketing,3,52,59,1,1645,3444,0,669,31,4,0.4322944259922329,0.35372426082009106,138,2.4950614678496343,0,1,0.0,1,5.147982062780269,0.6874305862987616,0.6333054654574832,1
5356,280,1635,280,education,3,78,41,1,1473,2839,2,1650,17,8,0.4870161449144311,0.22971736094561396,350,3.210761432917083,0,1,0.0,0,1.7206060606060607,0.7054491585284184,0.7983989178151258,1
5357,300,1040,300,education,2,3,31,1,1615,1827,0,1882,1,0,0.8477395028814141,0.9558629673841985,468,3.8890164885880982,1,1,1.0,1,0.9707757704569607,0.3075447087570329,0.30568632493876235,1
5358,390,546,390,education,1,82,27,1,1372,3854,2,911,1,0,0.842821309999105,0.7142086930463719,665,4.711369568583201,0,0,0.0,1,4.230515916575192,0.017689091307106913,0.0,0
5359,297,879,297,environnement,3,24,59,0,462,2539,2,1180,21,2,0.3353812718296486,0.21298004281063568,63,2.7156664511584676,0,0,0.5,1,2.1516949152542373,0.2549740327126638,0.20541237465171336,0
5360,173,1745,173,sante,2,36,16,1,892,2673,0,373,50,32,0.4131440221877841,0.44868872179800157,37,4.299548084679154,0,0,1.0,1,7.166219839142091,0.015423096693426924,0.12781344973494752,1
5361,349,1632,349,agriculture,3,67,31,0,287,2521,1,963,16,12,0.514029445599541,0.6569307833585829,9,3.5768123774642744,0,1,1.0,1,2.617860851505711,0.5553360624640651,0.6139384344445221,1
5362,393,1832,393,data,2,89,53,1,1603,2939,0,180,49,8,0.21051347929583653,0.14088300254809188,510,3.9550859346335994,0,0,0.5,1,16.32777777777778,0.5297723803196959,0.5534259492537157,1
5363,71,1081,71,sante,3,61,4,0,874,3282,0,155,23,8,0.6573056183279544,1.0,877,1.7322149036343317,1,1,1.0,0,21.174193548387098,0.12698293580454037,0.010349010674694653,0
5364,340,1559,340,environnement,3,37,33,0,1741,4602,1,1019,26,10,0.7196477850144256,0.29058187539069064,1109,4.181823848222815,0,0,0.5,1,4.516192345436703,0.039482620922248746,0.06356142594956994,1
5365,87,827,87,education,3,73,50,1,404,1788,0,869,8,4,0.6906017229466844,0.6459630084136352,1344,2.910208665563142,1,1,0.0,1,2.057537399309551,0.15038139352923685,0.1291019079385763,1
5366,288,16,288,marketing,3,22,6,1,441,553,0,1753,2,0,0.10316499273902846,0.2993866067649359,157,3.978532261585654,1,1,0.5,1,0.3154592127780947,0.01703514624389882,0.0,0
5367,54,1488,54,data,1,87,37,1,747,2899,2,1581,46,18,0.8706153943184273,1.0,938,3.068812050375979,0,1,0.0,1,1.8336495888678053,0.4408732778294077,0.380713834377884,1
5368,497,175,497,education,2,50,33,1,250,375,1,1632,10,0,0.21994535514197233,0.39599826275381167,1226,4.035430388687782,0,1,1.0,1,0.22977941176470587,0.3443366580650901,0.4139523504770044,1
5369,334,1271,334,sante,1,73,4,1,1704,3700,0,727,36,1,0.31908127067657055,0.2462369906404357,1248,1.9751068936137648,0,0,0.0,0,5.089408528198074,0.3263037375063158,0.45054601166280256,1
5370,235,1996,235,data,1,58,52,1,1165,2166,0,497,24,8,0.8047071000041969,0.6904805012080175,1412,1.801355905418227,1,1,1.0,1,4.358148893360161,1.0,0.894259151574365,1
5371,252,52,252,data,1,38,54,1,1506,3911,1,615,26,15,0.023279481482253006,0.0,515,3.7857776799828935,0,0,0.5,1,6.359349593495935,0.48558747526485047,0.39246061124915316,1
5372,310,1468,310,education,3,77,58,1,1890,3729,1,1062,12,5,0.35802624951254136,0.37406995609262217,601,4.402199904039007,0,1,0.5,1,3.5112994350282487,0.2453289470807766,0.3147424461474388,1
5373,63,1737,63,data,2,13,15,0,795,2086,0,698,42,0,0.8226755261437314,0.7944278646057554,1224,3.146566805933746,0,1,1.0,0,2.988538681948424,0.3662021352137741,0.32528284034294963,1
5374,255,1254,255,marketing,2,59,38,0,511,672,1,1402,48,29,0.1999851841903395,0.19445559874378557,188,3.3095917813839058,1,1,1.0,1,0.4793152639087018,0.26508475994606673,0.3203599620615184,1
5375,358,1380,358,environnement,1,13,35,0,1759,1863,1,1675,18,2,0.28747552890730677,0.20207068835334466,733,3.5682397190927992,1,1,0.5,1,1.1122388059701493,0.3744058198141615,0.3321415177370217,1
5376,131,1803,131,marketing,3,37,34,1,749,2167,1,1035,35,19,0.7027132419932576,0.8976371840013311,77,2.367614560508171,0,0,0.5,1,2.093719806763285,0.09091491280505623,0.14861436458907215,1
5377,240,1555,240,marketing,3,4,12,1,125,2631,1,245,21,2,0.7035276451933636,1.0,95,3.1411904086306754,0,1,0.0,1,10.738775510204082,0.7800481417540006,0.6426750111853179,1
5378,166,80,166,sante,3,10,24,1,833,2212,2,1204,47,37,0.7137561134564273,0.6679090810294721,829,3.504318555733965,0,0,0.0,1,1.8372093023255813,0.15113015507745384,0.2060631165313725,0
5379,81,1549,81,environnement,1,83,18,1,906,3556,0,1271,15,6,0.27640482909042374,0.3587583292501029,1162,4.230820072225203,0,0,0.5,0,2.797797010228167,0.10048020834132866,0.0,0
5380,490,1515,490,marketing,3,46,56,0,1434,2886,1,368,27,3,0.265524969893571,0.3526526838336978,503,4.614555750657257,0,1,0.0,1,7.842391304347826,0.2483028529254638,0.34083540128382395,0
